accession_code,ProstT5_128_dim_0,ProstT5_128_dim_1,ProstT5_128_dim_2,ProstT5_128_dim_3,ProstT5_128_dim_4,ProstT5_128_dim_5,ProstT5_128_dim_6,ProstT5_128_dim_7,ProstT5_128_dim_8,ProstT5_128_dim_9,ProstT5_128_dim_10,ProstT5_128_dim_11,ProstT5_128_dim_12,ProstT5_128_dim_13,ProstT5_128_dim_14,ProstT5_128_dim_15,ProstT5_128_dim_16,ProstT5_128_dim_17,ProstT5_128_dim_18,ProstT5_128_dim_19,ProstT5_128_dim_20,ProstT5_128_dim_21,ProstT5_128_dim_22,ProstT5_128_dim_23,ProstT5_128_dim_24,ProstT5_128_dim_25,ProstT5_128_dim_26,ProstT5_128_dim_27,ProstT5_128_dim_28,ProstT5_128_dim_29,ProstT5_128_dim_30,ProstT5_128_dim_31,ProstT5_128_dim_32,ProstT5_128_dim_33,ProstT5_128_dim_34,ProstT5_128_dim_35,ProstT5_128_dim_36,ProstT5_128_dim_37,ProstT5_128_dim_38,ProstT5_128_dim_39,ProstT5_128_dim_40,ProstT5_128_dim_41,ProstT5_128_dim_42,ProstT5_128_dim_43,ProstT5_128_dim_44,ProstT5_128_dim_45,ProstT5_128_dim_46,ProstT5_128_dim_47,ProstT5_128_dim_48,ProstT5_128_dim_49,ProstT5_128_dim_50,ProstT5_128_dim_51,ProstT5_128_dim_52,ProstT5_128_dim_53,ProstT5_128_dim_54,ProstT5_128_dim_55,ProstT5_128_dim_56,ProstT5_128_dim_57,ProstT5_128_dim_58,ProstT5_128_dim_59,ProstT5_128_dim_60,ProstT5_128_dim_61,ProstT5_128_dim_62,ProstT5_128_dim_63,ProstT5_128_dim_64,ProstT5_128_dim_65,ProstT5_128_dim_66,ProstT5_128_dim_67,ProstT5_128_dim_68,ProstT5_128_dim_69,ProstT5_128_dim_70,ProstT5_128_dim_71,ProstT5_128_dim_72,ProstT5_128_dim_73,ProstT5_128_dim_74,ProstT5_128_dim_75,ProstT5_128_dim_76,ProstT5_128_dim_77,ProstT5_128_dim_78,ProstT5_128_dim_79,ProstT5_128_dim_80,ProstT5_128_dim_81,ProstT5_128_dim_82,ProstT5_128_dim_83,ProstT5_128_dim_84,ProstT5_128_dim_85,ProstT5_128_dim_86,ProstT5_128_dim_87,ProstT5_128_dim_88,ProstT5_128_dim_89,ProstT5_128_dim_90,ProstT5_128_dim_91,ProstT5_128_dim_92,ProstT5_128_dim_93,ProstT5_128_dim_94,ProstT5_128_dim_95,ProstT5_128_dim_96,ProstT5_128_dim_97,ProstT5_128_dim_98,ProstT5_128_dim_99,ProstT5_128_dim_100,ProstT5_128_dim_101,ProstT5_128_dim_102,ProstT5_128_dim_103,ProstT5_128_dim_104,ProstT5_128_dim_105,ProstT5_128_dim_106,ProstT5_128_dim_107,ProstT5_128_dim_108,ProstT5_128_dim_109,ProstT5_128_dim_110,ProstT5_128_dim_111,ProstT5_128_dim_112,ProstT5_128_dim_113,ProstT5_128_dim_114,ProstT5_128_dim_115,ProstT5_128_dim_116,ProstT5_128_dim_117,ProstT5_128_dim_118,ProstT5_128_dim_119,ProstT5_128_dim_120,ProstT5_128_dim_121,ProstT5_128_dim_122,ProstT5_128_dim_123,ProstT5_128_dim_124,ProstT5_128_dim_125,ProstT5_128_dim_126,ProstT5_128_dim_127
P60174,0.21705434,-0.0009402279,-0.0049494915,-0.08704306,-0.09867921,-0.00011875853,-0.07444301,0.009664783,-0.110470034,-0.00057513267,0.014001314,0.005103346,0.090792194,0.028432805,-0.13137701,-0.027239937,-0.13660893,-0.009726638,-0.0680181,-0.13203238,0.001672639,-0.033110265,-0.01869594,-0.09829375,0.060069427,-0.036650345,-0.03958744,-0.23199297,0.0067358427,-0.002212218,-0.0689073,0.06000263,0.09832151,-0.04319842,0.006517777,-0.037540413,0.10029153,-0.07969077,-0.13807976,0.004403826,0.06411554,0.0036606155,0.029865174,-0.39765137,0.06964039,-0.14440426,0.14119387,-0.025992561,-0.09269726,-0.10387184,-0.005958136,0.050154123,-0.12678385,0.038687453,-0.054193497,0.01619763,0.025152452,-0.054595087,-0.055890765,-0.066300936,0.13542241,-0.0256356,-0.043408837,-0.07092363,0.113855205,0.07787714,0.030373065,0.036512554,-0.030771233,0.054949947,-0.15285395,0.13431285,0.016032716,-0.055443183,-0.09870264,-0.0884863,0.06582932,-0.043829046,0.07267377,-0.0065779053,-0.022290304,-0.06985962,-0.10193151,0.14223886,-0.10560486,-0.015914654,0.06677415,-0.09369084,-0.11696172,-0.005940862,0.07798305,-0.087027304,-0.11411397,-0.016953215,-0.07045585,0.07102013,-0.07592683,0.04036681,0.00027953996,-0.016023628,0.25708982,0.02550044,-0.04431207,0.1441269,0.053474024,0.10133893,-0.04530168,-0.0034741126,-0.194681,-0.016817208,0.05893641,0.014251471,0.046252523,-0.0883134,0.05837719,0.16952023,0.15298083,0.16503131,-0.047379434,-0.020476969,-0.106427036,0.11684775,-0.12431778,-0.093238875,0.18253161,-0.07983358,0.039753057,-0.09405894
P20937,-0.07441861,-0.08362035,-0.039685823,0.09261507,0.045103204,0.038282525,0.10702357,0.023798212,0.10475803,-0.12134515,-0.08309339,-0.056420412,0.011660647,-0.13572203,-0.037202477,-0.00015882403,0.05552487,0.023290336,-0.0866897,-0.039395735,-0.04846435,0.02457023,-0.022595406,0.05956189,-0.0330135,-0.12404446,0.0017433651,0.028991356,-0.06909021,0.047494844,0.028222397,0.03470373,-0.04343626,0.0145011395,-0.03797522,-0.055512886,-0.041382104,-0.038790476,0.0892899,-0.028258404,-0.001287777,-0.0014211573,0.22276878,0.07469183,-0.040892206,-0.07016068,-0.054915905,-0.19655004,-0.0352175,0.061392114,-0.06552635,-0.031434327,0.057855226,0.012893215,-0.078591146,-0.091954544,0.008327123,-0.119711526,0.03235609,-0.044893738,-0.023211597,0.011626102,-0.09216636,0.102739275,-0.088551536,-0.04184464,0.08964467,-0.051684365,0.01494064,-0.075288765,0.1316283,0.04369408,-0.03539234,0.11116769,-0.029601779,0.1513335,-0.0010521077,0.025590967,0.068744116,-0.08262321,-0.037970178,-0.016275816,-0.13982174,-0.0066542504,0.06879714,-0.097100645,-0.060713463,0.0612254,0.10004912,-0.060769647,0.090902634,0.04392925,0.07546571,-0.09429532,-0.08187711,0.05215539,0.09033552,-0.041476235,-0.024247406,0.0351763,0.14077306,-0.03683291,-0.0054181563,-0.037922982,0.030759493,0.027768701,0.026229374,0.03798724,0.017451186,-0.040412128,0.06587442,-0.12237953,-0.059683785,0.12314978,0.057547793,0.0032936856,-0.056897305,-0.05377242,0.11707641,0.045592863,0.072251275,-0.25251615,-0.11371727,-0.01809655,-0.06719695,0.16024879,-0.0028689313,0.031625587
P07814,0.08544404,-0.06068851,-0.074833915,0.108109504,0.034747563,-0.04163894,-0.014392741,0.034846283,0.02502196,-0.045788586,-0.06551605,-0.0359788,-0.014604073,-0.005118843,-0.10668242,0.0050129257,-0.024442509,-0.002972236,0.17126934,0.008952631,0.047912322,0.106353,0.0013685627,-0.005183642,-0.035270214,0.051668894,0.06844135,-0.16956946,0.07910946,-0.029360928,0.0075293723,-0.011539125,-0.050859008,0.18023507,-0.08699038,-0.18529676,0.059585076,0.059458178,-0.013898493,-0.02661495,-0.019550659,-0.13765194,0.09660298,-0.27201763,0.16002476,-0.13639206,0.23078083,-0.067306675,0.00870166,-0.10731204,0.08055174,0.086471766,0.066937305,0.02987279,-0.027300805,0.039780933,-0.047226798,0.1335542,0.10937521,-0.105421305,-0.004497735,-0.06261566,-0.010852661,0.038226012,0.03146439,-0.038066097,0.002684325,-0.0013150945,0.025256608,0.16370188,-0.10043046,0.051082335,-0.050614618,0.04860755,-0.04979566,0.012687195,0.07050936,0.042783167,0.013273332,0.10324828,-0.008094612,0.004777193,-0.047726825,-0.04768781,0.11615732,-0.13198997,-0.06877186,-0.06750575,0.053720303,-0.023781609,0.11927435,0.0810824,0.005105708,-0.13132021,0.008308917,0.072189145,-0.063985765,0.0111223105,0.009126804,0.08560175,0.066455714,-0.03324935,-0.11398853,0.13978651,0.055448886,-0.07125614,-0.027178964,-0.056341965,-0.21158862,-0.06685862,-0.04983772,0.010880016,-0.018413689,-0.11579518,-0.026814612,0.01137718,0.008265495,0.09035141,-0.0084020365,0.009725767,-0.03337492,0.038613312,-0.045704745,-0.104206346,-0.06634699,-0.015504865,-0.012043249,-0.10350187
O75716,-0.054860927,-0.047825918,-0.10266953,-0.07885134,0.010512266,0.037141137,0.011719231,-0.013485888,-0.013714851,0.002049461,-0.070425555,-0.054974608,0.11026937,0.019809406,-0.048602693,0.04593762,-0.078446165,0.025594957,-0.0053155315,0.056501254,0.13295443,0.17451787,0.00443367,-0.0959471,-0.032226942,0.06080356,0.081659555,-0.092177495,-0.013410833,0.0524246,0.08298107,0.06626947,-0.025822535,-0.002599176,-0.044385716,0.0224237,0.089491256,-0.029013244,-0.055347446,-0.123018496,0.13073495,0.0016212296,0.020472728,-0.21409157,-0.02336893,-0.36928153,0.19490686,-0.036649942,0.10764143,0.10099706,0.05616765,0.091027275,-0.10083026,-0.046661466,-0.007474985,-0.01401178,0.0034593511,0.0750127,-0.04731923,-0.04599266,-0.016603028,0.020704187,-0.16938782,0.09551565,0.094501816,-0.074087806,0.020192366,0.011146273,-0.0214651,0.01281045,-0.052032426,0.0353653,-0.033291098,0.065541215,-0.03604025,0.16754778,0.029332688,-0.06473626,-0.012757536,-0.0077526066,-0.008485128,-0.026073921,-0.16708478,0.026539106,-0.088725105,-0.11044807,-0.08280217,0.072835386,0.115444146,0.06820422,-0.12186922,0.05639403,0.04693441,0.0033738054,-0.121123284,-0.043692477,0.16875246,-0.12970912,0.04214066,0.110081196,-0.078870475,-0.021007951,-0.038385183,0.09863704,0.09148838,0.08940285,0.17012046,0.08416453,-0.25464135,-0.09596277,-0.008755524,0.068366185,-0.017205045,-0.079656735,0.049912103,-0.023450274,-0.024898734,0.26576248,-0.00019782037,-0.006689808,-0.04735679,-0.028192468,-0.18206635,0.0018899366,-0.0076192208,0.102426775,-0.010610718,-0.11033878
P0ADS2,0.050303522,-0.05066216,-0.085777774,0.08089799,-0.04901459,0.11193914,0.083204314,0.09559044,-0.026092581,-0.13244171,0.047688056,0.035593517,0.067206986,-0.050075177,-0.025311204,-0.118346125,-0.1069576,0.015147153,-0.13861693,-0.0028590094,-0.082210444,-0.07841717,-0.0002188459,-0.009528679,0.114099056,0.06552434,-0.21573845,0.0066988487,0.036657386,-0.005162581,-0.042154275,0.08116477,-0.01917597,-0.052240923,-0.12770653,-0.15430897,0.019915126,-0.08953114,0.08784131,-0.0045679845,-0.000397332,-0.0676862,0.21590008,0.15315744,0.039547764,0.15488377,0.051367577,-0.1379191,-0.008342117,-0.060869902,0.04569867,-0.019085737,0.07866264,0.0015350021,0.10374515,0.12686017,-0.018640652,0.07319648,0.00785993,-0.14493418,-0.028344227,0.16209942,0.017507218,0.19560525,-0.16462722,-0.044770833,0.14143565,0.10192508,0.0674996,-0.06310427,0.18341947,-0.18010491,0.09506444,0.07172945,-0.070101306,0.081625864,-0.19091658,0.1363996,0.10558109,-0.15280025,-0.18831846,-0.03364223,-0.14861909,0.07379871,0.011837581,0.08791812,-0.101390265,0.03851533,0.21467383,0.08122423,-0.03860534,-0.21587694,0.021487547,-0.030322473,-0.3109484,0.025797214,-0.100934915,-0.00393703,-0.021292651,0.030888367,0.037270732,-0.124853656,0.042738184,-0.07618358,-0.11936476,0.021093035,-0.040323447,-0.09168404,-0.18072926,-0.079039365,0.16446254,-0.08160254,0.044206623,0.2820729,0.082582876,0.026016409,-0.06708961,-0.12100568,-0.03248032,0.1062238,0.12561734,-0.5152204,-0.09996316,-0.03215627,-0.025278091,0.34076712,-0.0496526,-0.057493232
A0A0D1DWQ2,-0.03283973,-0.055641294,0.11166756,0.07039268,0.0070466325,-0.11334454,0.07962637,-0.0030817036,0.0049908636,0.056233402,-0.16162091,0.045646317,-0.10035621,0.0076676905,-0.11588144,-0.10299073,0.012530174,0.05759122,-0.1280967,-0.02950287,0.08876368,0.10281475,0.08409315,0.06509836,-0.09605483,-0.03629671,0.22310616,-0.018059533,0.018602291,-0.0016994821,0.03893453,-0.1317722,0.012833428,0.10089709,0.01324138,0.019789942,-0.081861354,0.02535626,0.036769662,0.16511625,-0.014531046,-0.021940898,0.021235548,0.031294152,-0.0007949304,-0.07616015,-0.15304175,-0.089351244,0.06242484,-0.018441861,-0.0735999,0.06278136,0.02381238,0.025988817,-0.1472604,0.043976326,0.073067114,-0.11735452,0.047894694,-0.019542225,0.20230263,-0.119894266,-0.11107465,-0.056131948,-0.07363108,-0.026531935,0.076416746,0.20076352,-0.0066546323,-0.051156014,0.14666015,-0.046811692,-0.015701056,0.037341684,-0.052069906,0.003997419,-0.09343662,-0.009785108,0.18340357,0.062072545,-0.039082933,0.17584705,-0.07100174,0.059185058,-0.01969767,-0.0037301034,0.06645453,-0.10661648,-0.029436164,0.11162381,0.08577598,0.09441413,0.013164003,-0.00089005753,0.069128506,-0.06674913,-0.021973059,-0.06170446,0.05151393,0.065932766,-0.13312249,-0.0031340085,0.12304467,0.033375748,0.014429111,-0.012628825,-0.059966557,0.09836969,-0.15577099,0.0013589822,-0.050874725,-0.10867615,0.09042598,-0.12843238,-0.086617306,0.0020422917,-0.0034307614,0.05203457,0.032704227,-0.11616778,-0.11154842,0.023236347,-0.042188086,-0.074898355,-0.091026925,0.024336739,0.06861996,-0.11216666
Q8G6D6,0.11094011,-0.10046422,-0.0722478,-0.04272775,-0.019194242,-0.013245907,-0.026005652,0.046690617,-0.13706748,-0.019170772,-0.07863276,-0.00071979314,0.042811118,0.09057613,-0.24004206,0.018918715,-0.14257051,0.01586562,-0.0049273893,-0.10234822,0.098217905,-0.013254631,0.044374898,-0.008767337,0.043522857,-0.004384256,0.11647512,-0.1733918,-0.03202159,0.0046241693,-0.088199176,0.0016940981,-0.0049402416,0.018900044,-0.040747598,-0.09900862,0.07348758,0.016662616,-0.13675119,-0.034456365,-0.008630931,-0.12390272,0.008789588,-0.40564334,0.08318474,-0.111926734,0.070370525,-0.0360073,-0.07043776,0.00140935,-0.012975974,0.013864851,-0.03802653,0.073563054,-0.06746527,0.025013972,-0.03792026,-0.002429694,0.04292113,-0.063856296,0.07416949,-0.12985231,0.013075247,0.0654687,0.09418199,0.042426247,0.093350574,0.032949768,0.025996987,0.09019244,-0.16112828,0.024746489,-0.029805243,-0.005368214,-0.018113546,0.031990692,0.07105574,0.030190054,-0.0023500249,-0.0017342456,-0.006704648,-0.037822917,-0.07697307,0.073664054,-0.11398846,-0.03213933,0.018948345,-0.043183908,-0.08805078,0.052858472,0.014426826,-0.014658112,-0.03392005,-0.018300295,0.04003711,0.12816627,-0.12007447,0.1396876,0.021212833,0.013295259,0.14476693,-0.034357812,-0.0062143495,0.19017151,0.06921677,0.059930064,-0.026521524,-0.033523772,-0.23058774,-0.061582096,-0.009413684,0.060078412,-0.03826102,-0.10612978,-0.008573963,0.027336432,0.086286336,0.09527205,-0.05121731,-0.015099442,-0.101845294,-0.0031992588,-0.04947313,-0.054416515,0.041612964,-0.033089347,-0.030150766,-0.15417689
Q6ZU80,-0.23416369,0.10745138,0.01179155,0.16457807,-0.04248365,0.073257335,0.063022494,0.055983856,0.15089181,-0.20802335,-0.02835132,-0.0908159,-0.28109473,-0.24617247,-0.040772654,0.06539611,0.23522526,-0.010529723,-0.10755361,-0.058942854,-0.01778302,0.1320398,-0.04689005,-0.028913151,-0.15508422,-0.08375619,-0.0932125,0.116635546,-0.03340205,-0.017176107,-0.04137884,0.13333593,-0.10076681,0.2820177,-0.0037754588,0.06349802,-0.092186786,0.08566226,0.11454773,-0.15594095,-0.16347504,-0.11123343,0.29427028,0.21674411,0.12450465,0.1267607,-0.22469425,-0.14672196,0.06419863,0.17181364,-0.057342425,0.026846932,-0.06011739,-0.11246071,0.111685395,0.07536146,0.017798081,-0.08973532,0.0020025354,-0.06473262,0.09560808,0.0007535443,0.060212106,0.10032293,-0.20747319,-0.043824602,-0.01056489,-0.23569387,-0.029507793,-0.1642957,0.015363908,0.09802228,0.12927693,-0.055349164,-0.15696463,-0.032915603,0.15505636,-0.05072158,0.10269126,-0.04594837,0.015153623,-0.13475846,-0.027889706,0.018309548,0.034155075,-0.057759956,0.0079375785,-0.05010714,-0.013019189,0.07197971,0.0247406,0.009662807,-0.043524675,-0.07012476,-0.23471081,0.059785306,0.08370852,0.0036029145,-0.14112999,-0.0038895085,0.27878946,-0.14901203,-0.0851498,-0.17082721,-0.07382416,0.067064226,-0.09475307,-0.055684354,0.44808388,-0.016553357,-0.14059262,-0.1144396,-0.09304501,0.18568093,0.038011312,-0.026643775,-0.16924809,-0.09987039,0.07095974,-0.03157998,0.12122759,-0.3834964,-0.09791988,-0.18250152,-0.1698951,0.084181495,-0.08319784,0.04218607
O08604,-0.104999565,-0.08921089,0.04974695,0.025582243,0.100429766,0.03178755,-0.007066395,0.09151032,0.013533784,0.08765294,-0.13250943,0.13954934,-0.08888367,-0.054202687,0.09117584,-0.006712254,-0.106558785,-0.028389975,0.066922,-0.018032579,0.076253794,-0.0066530183,-0.0058685867,0.049064346,-0.08787068,0.071306616,0.06762013,0.17514478,-0.018175904,-0.055734273,0.16296875,-0.13030194,0.050422158,-0.015485719,-0.053515173,-0.09392801,0.013004664,-0.088735096,0.04576892,0.00017043203,-0.009072006,0.01920252,0.105197445,0.1260337,-0.11910964,-0.15239564,-0.06518565,-0.10585414,-0.011027183,0.08421334,-0.05392234,-0.049175635,0.1253623,-0.01727191,0.012144148,-0.048555262,0.0061554387,-0.16257043,0.00691968,-0.08754007,0.17745218,-0.13573031,-0.03357377,-0.00446314,0.013265923,-0.005622087,0.085853145,0.0013314262,0.017648071,0.030883202,0.045181736,-0.13157563,-0.054269247,-0.014185015,0.03339272,0.04469809,-0.12976521,0.10883193,0.17186621,-0.014853448,0.028857604,-0.020025667,-0.06276946,-0.073080435,0.06863669,-0.02002198,-0.06619231,-0.044863887,0.053013347,-0.08087256,0.064540386,0.0063395984,0.17060743,-0.05069989,0.039440203,0.052317582,-0.026049508,-0.16167165,0.13877645,0.083188385,-0.008310117,-0.033276655,-0.011181809,0.029277965,-0.03414891,-0.037411146,-0.09086494,0.038345847,-0.037523538,0.027393375,0.054174453,0.07516858,0.037267778,0.1798838,-0.0699318,-0.043262362,0.04895544,0.060469404,-0.038660936,0.0036139186,0.11157602,0.01349709,-0.023581121,0.13376755,-0.1097682,0.14729917,0.08656683,0.089853585
Q13501,-0.12229998,0.043515824,-0.09138415,0.10419428,0.17019096,0.016094744,-0.016019981,-0.04465012,-0.07948005,-0.044377252,-0.08950874,0.027407095,0.0062416457,-0.09943929,0.26797462,-0.020583857,0.023612253,-0.039546236,0.030833617,-0.02463153,-0.027669324,-0.10242987,-0.08306987,-0.0028410775,-0.005270617,-0.017071376,-0.02995738,0.14594935,-0.003501635,-0.11556658,0.009761755,0.0126544265,-0.080857754,-0.19601797,-0.04583088,-0.056892462,-0.0049387547,-0.04364834,-0.02695008,0.00085861236,0.027992431,0.05659355,-0.065483466,0.066839024,-0.036236294,0.009938568,-0.1524784,-0.04523153,0.06388011,-0.17341512,-0.07818858,-0.02362795,0.053362094,-0.17067474,0.043399543,-0.1272417,-0.007615975,-0.121797584,0.07377198,-0.014359845,-0.09987213,-0.009381335,0.0626305,0.0060717445,0.0033873655,0.025567122,-0.010493986,-0.2039136,-0.046200924,0.04352147,-0.0960625,-0.121193476,0.025913948,0.045900874,0.08599078,0.11577454,-0.09929919,-0.07644194,-0.20445617,-0.18453772,0.06633426,-0.15624237,-0.078023866,-0.03451954,0.097326465,-0.032346956,-0.07969804,-0.05937356,0.020945348,-0.057987913,-0.0907251,-0.025842201,0.1307144,-0.003260389,0.20111412,-0.076774806,-0.083668776,0.09768359,0.0012272855,0.12674439,0.027031817,0.027805425,-0.115020916,-0.1047879,0.021185968,0.04336547,0.07090923,0.06009819,0.117963225,0.00013236701,-0.19853425,-0.03600714,-0.07125838,-0.08556445,-0.06319546,-0.0453123,0.07738432,-0.13279393,-0.093790695,-0.014481543,0.07800586,0.07495497,0.03555508,0.041204333,-0.15409288,-0.076556884,0.03946253,0.08549869
Q15046,0.035159916,0.08060453,-0.014661398,0.08961487,0.049952865,0.043661393,-0.07761654,0.014393924,0.082776666,-0.10059571,0.017795723,-0.067696854,0.059604146,-0.0043050908,-0.03311392,0.040478192,0.023399256,-0.009195942,0.05833466,0.054662123,-0.033796456,0.14555763,-0.047681972,-0.0057423813,0.017616907,-0.00054491684,0.047868293,-0.10865258,0.043960713,-0.061862167,-0.04205049,-0.0708847,-0.052282885,0.13326293,-0.08352377,-0.15900654,0.05016384,-0.05440942,-0.039478417,0.034052387,0.080900595,-0.023378126,0.09187916,-0.21867292,0.104599215,-0.053621233,0.2675906,-0.066352844,-0.03795009,-0.16083775,0.04202504,0.12416845,0.113565385,-0.087345704,-0.071134835,-0.048046142,-0.032600157,0.101727225,-0.03794315,-0.11175071,-0.07139097,-0.046301074,0.07480599,-0.04311126,0.11194941,-0.013723706,0.06436975,-0.12026054,0.0800163,0.11750412,0.011391574,0.037646826,-0.00094048306,-0.0076739974,-0.09775832,-0.01929729,0.07445511,0.14159319,0.053457428,0.057542317,0.06596339,-0.07347056,0.003816869,-0.09019186,0.2064739,-0.15640819,-0.007733511,-0.06904867,0.092871584,-0.01365206,0.18075076,0.022035588,-0.03188301,-0.18992196,0.03334552,0.04686748,-0.07027608,0.07252839,-0.020798162,0.033946153,0.15645716,-0.0384454,-0.13750784,0.033754297,0.07272082,-0.072486,-0.0947106,-0.05732215,-0.12368852,-0.100232184,0.07357706,-0.04344699,-0.016098041,-0.06008601,-0.13417763,0.011134984,0.087904856,-0.006682044,-0.029989019,0.05855983,0.03887287,-0.038074464,-0.0013015866,-0.05190933,0.03338133,-0.03874379,-0.037090473,-0.058385115
O08583,-0.04829348,-0.06531849,-0.19202341,0.13064021,0.14101666,-0.0934009,-0.13277389,-0.0038023852,-0.11347521,-0.025417864,-0.07401107,-0.0012320466,0.107441604,-0.15702885,0.14476453,0.030521328,0.21480468,-0.053207077,0.08297469,-0.120987505,-0.013197621,-0.05374666,-0.09668499,-0.0073586013,-0.10439065,-0.009854447,-0.037055288,0.14256674,-0.034111656,-0.08395077,-0.010878166,0.07503342,-0.15066947,-0.29054195,0.07170994,0.11359538,-0.02289543,-0.0030280575,-0.043141965,-0.05098234,0.03518763,-0.028718587,-0.021244545,0.19657402,-0.06471095,0.052703418,-0.26615012,0.024776064,0.015437752,-0.12325064,-0.084205866,-0.09262319,0.14497687,-0.27413642,0.015750498,-0.12479401,-0.035317045,-0.16837129,0.13660614,0.057660267,-0.3125417,-0.01428023,-0.06533194,0.026722457,-0.026964119,0.021237355,0.0029892586,-0.156863,-0.0007843515,-0.035535604,-0.026455829,-0.09344237,-0.0041655377,0.06354602,0.2234299,0.05095928,-0.10270624,-0.023974337,-0.27503246,-0.10384587,-0.05947595,-0.28015283,-0.06234949,-0.103456035,-0.04894983,-0.1104415,0.13501963,0.10486731,-0.07014254,-0.19882998,-0.12931167,-0.111152396,0.27377942,0.042346593,0.016345896,0.0251037,-0.18754804,0.04074614,-0.01889375,0.092843376,0.12451949,-0.103553176,-0.21133475,-0.11527026,0.074301355,0.08847961,0.11576736,-0.009055886,-0.028348934,0.08415969,-0.023885287,-0.15993044,-0.043333896,0.079108566,0.003930105,-0.009290159,0.039844006,-0.08841384,-0.12074297,-0.107111715,0.1019782,-0.034964915,0.0055418834,0.19522735,-0.17573346,-0.1577843,-0.1393191,0.18381919
P0A6Y1,0.06820029,-0.06839244,-0.08117823,-0.052996043,-0.010816526,-0.071511395,0.079707496,0.04412099,-0.15778914,-0.07138055,-0.01878818,-0.053324863,0.044949844,0.1556767,0.09672058,0.013685599,-0.021483704,-0.062200215,-0.022534445,0.026477205,0.10011125,0.033930022,-0.03249144,0.08232325,0.3109017,-0.03921437,0.044837996,-0.056531068,-0.04047289,0.026487075,-0.14372744,0.056052234,-0.06258221,-0.09095417,-0.018246356,0.04380268,0.103611246,-0.08071551,-0.015828611,0.036589548,-0.005043693,0.043388058,0.051268898,-0.14553735,0.11186516,-0.07592071,0.27699256,0.016355015,0.050004527,-0.043372095,0.033280093,0.22604558,-0.07953094,0.073119104,-0.14498425,0.03193832,0.13483825,0.11067019,-0.062077258,-0.15696526,-0.090606906,0.06141123,-0.09439908,-0.004126182,-0.13012365,0.13779145,0.011503721,0.048131905,-0.047466714,-0.070751145,0.06486914,-0.13848117,0.058897927,-0.024763197,-0.19428927,0.10285494,-0.13551654,0.091940776,0.093505785,-0.30660242,-0.13604414,-0.12097388,-0.067803815,-0.011223584,0.087900706,0.00306708,-0.10730447,0.069035634,0.098019175,-0.0008906424,-0.04533872,-0.15567051,0.19253826,-0.042197514,0.10785105,0.015691735,-0.0693862,0.049210165,-0.012335681,-0.07704059,0.07098649,-0.0277466,0.022064373,-0.10674808,0.06548382,-0.082155846,-0.098805726,-0.035962988,-0.37240037,-0.08396535,0.21029487,-0.077186614,0.10040507,0.17327315,0.030096726,-0.010584483,-0.012879476,-0.07599961,0.02994665,0.24196015,-0.024086922,-0.23485789,-0.07045331,-0.12160769,0.009869494,0.10658874,-0.03759196,-0.09105048
P91883,0.030851368,0.007059699,0.0024027862,-0.061508384,-0.09795839,0.04639848,0.021003311,-0.08314735,-0.07034243,-0.11976239,0.0029026754,-0.00047382712,5.1237643e-05,0.06334914,-0.10826367,0.1124229,-0.06364698,-0.059231233,0.03524405,-0.034696184,0.13577166,0.0024726428,0.06437504,-0.05657269,0.11529316,0.031569716,0.018353608,-0.22756231,0.023316914,0.009650533,-0.10322162,0.08601613,-0.049253576,0.08499715,-0.06457324,-0.21562219,0.05985586,-0.0492617,0.033131547,0.07952516,0.014682852,0.045413375,0.075818464,-0.33829147,-0.0036623385,-0.267766,0.21413091,0.0062225237,-0.098998874,-0.09302994,0.06267084,0.101959795,-0.008152831,-0.012268629,-0.13101602,0.05350608,-0.042624027,0.07247447,-0.06860997,-0.1517232,0.07139477,0.076202415,0.050401658,0.06916526,-0.033281986,0.004614666,-0.12020323,-0.15583833,0.04535201,-0.03690031,0.1431007,0.10852832,0.05254313,0.08185583,-0.05330282,-0.035446245,0.022433119,0.06671807,0.20724031,-0.14663866,0.009422627,-0.1528256,-0.0947316,-0.02553558,-0.08417526,0.06367055,0.05544594,-0.12631896,-0.035627082,-0.04645203,0.100516856,-0.09157018,0.012572441,-0.13956778,0.111036584,0.07550799,-0.053136062,-0.073919356,0.10606401,0.04844659,0.20977013,0.032137956,0.057494923,0.1943335,0.06151686,0.039218333,0.043459825,0.10167663,-0.22357325,0.07869962,0.013507873,0.028042361,0.039599907,-0.123325214,-0.05824747,0.0185603,0.012078799,0.06548505,-0.03673307,0.033171065,-0.11702934,0.025286103,-0.23704343,-0.031871695,0.034482937,0.05871118,0.002961595,-0.27162603
